time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.007889030930281725,0.04098376375014308,11.558067731711226,0.021856600353932443,6.271370198498371,0.0,0.039264692081350784,0.12566006416720898,2.226482719199203,0.010069373258696378,-0.03961960638858014,0.0,415.06669755232707,414.28182864882496,414.9518803013092,415.2305060196325
1.2600000000000007,0.010483516989642892,0.04895153501251714,11.693486926187047,0.02269637197098273,6.26928135328234,0.0,0.04743019889451327,0.1399996175693347,2.287365206536445,0.020876351119643474,-0.026614444037447175,0.0,428.7175446747681,429.82049110945286,428.79107190616486,429.70803850631677
1.3200000000000007,0.013666767938496248,0.05789664278222928,11.83685566253627,0.023550537808044503,6.2679976419818075,0.0,0.05883925007062926,0.15829031485309017,2.491164489080288,-0.004345244272775691,-0.012595380909564946,0.0,473.90069474109544,474.97701638082634,473.78633281330843,471.8432015869031
1.3800000000000008,0.017575886360601405,0.06797438340352752,11.993366802780915,0.02342545440505539,6.267145277554974,0.0,0.07155422243225093,0.17759820877369,2.7253430965054166,0.0020914041786142105,-0.017639379010077276,0.0,483.134842238309,482.75453035844095,483.50139085344614,483.9861094481869
1.4400000000000008,0.02218142111835793,0.07908076497822841,12.15846309738844,0.02346681325168376,6.265652934471831,0.0,0.08207617657725605,0.19261891003804282,2.7777372951184125,-0.002273905977709613,-0.04607260038120902,0.0,430.96071106717676,428.55040226205205,428.23641365228457,427.86491628152237
1.5000000000000009,0.027480222473072344,0.0911232591358137,12.328202162865185,0.023248526988893126,6.262843098201007,0.0,0.09483109160045879,0.2087727432563724,2.879972934582782,-0.006516680503555276,-0.04839089865857707,0.0,445.3774387803626,445.186482460034,445.07712830248465,444.7298193827352
1.560000000000001,0.033567199384906835,0.10409002619413853,12.502381407185263,0.02258593303919465,6.260410512274554,0.0,0.10831323757807718,0.22340147868842308,2.9258795611819726,-0.022126831756800087,-0.02823633280469199,0.0,426.2054636869474,427.9235379788986,428.89584633199615,427.56808206311825
1.620000000000001,0.04059492352766556,0.11800465420217658,12.6831764395593,0.021051637864475836,6.258641775179139,0.0,0.12612898574858947,0.2402475934654971,3.1001626496077974,-0.033546882212003346,-0.03208734722004883,0.0,468.09870815000255,467.79871401950635,468.2986417796687,467.4093825300832
1.680000000000001,0.048569531383984864,0.13275626810545635,12.867872427864,0.01907367314827546,6.256929971878339,0.0,0.13984021894323717,0.25131279374306126,3.056487210499642,-0.031829293546533396,-0.02222683668413307,0.0,399.1726202642056,400.07112370145063,397.73202158788956,397.8887435322099
1.740000000000001,0.05749249360574395,0.14820969361524353,13.053699901178359,0.01711637335599203,6.255718564214051,0.0,0.15771166457457225,0.2636041448180724,3.1375418197765366,-0.03425512010092874,-0.016399988787329102,0.0,439.26951974363124,439.75247386435507,440.5176160081702,440.31655769610876
1.8000000000000012,0.0675186372333985,0.16436519856304171,13.244675965941797,0.014719289150730397,6.254830424224572,0.0,0.17657972105247785,0.27468664585106833,3.2280756541800617,-0.05488774837469643,-0.011784654903901265,0.0,442.9729480881275,443.3524269154757,444.5435428504725,442.84867038029483
1.8600000000000012,0.07886301142856116,0.1812156875953006,13.447022064953082,0.011019111915623547,6.254215723286267,0.0,0.20162715645222162,0.2865362672775667,3.515957792406875,-0.08083644913971613,-0.007330999064070411,0.0,502.7794529079388,503.1021585651718,502.40626383188527,500.5188270865267
1.9200000000000013,0.0916118565705186,0.19863228616475692,13.66275173918777,0.006105615685747523,6.253959034887888,0.0,0.22335716855120202,0.29346966659379065,3.674540603558663,-0.08408868112431209,0.0012187481758926142,0.0,465.3478520480066,466.0167355924388,467.6312637506697,467.3727694994756
1.9800000000000013,0.10568924338104264,0.21635787654341004,13.888724908394982,0.0015593210676927427,6.254215837442818,0.0,0.24585123559675243,0.29683456815081777,3.857304965089359,-0.06289041395409847,0.00979066763072132,0.0,474.1132069476554,474.7712974337269,474.27860217150095,475.8997003689823
2.0400000000000014,0.12094484506949767,0.2341797606817568,14.12002434760856,6.2812309669328314,6.255255750512854,0.0,0.2625950661374281,0.2969123152340917,3.8526964892231805,-0.05107002202687109,0.029256077012776917,0.0,416.1711481293661,417.87155031293776,417.11877131266533,418.14716672150325
2.1000000000000014,0.13722170887707683,0.251943069084781,14.35245188573559,6.278278269091416,6.257337717589921,0.0,0.2797807793063947,0.2949162647887253,3.894752316409357,-0.045733413967548944,0.04381724178938818,0.0,432.1761900620788,433.40238469694617,432.23887283102914,432.68682723083657
2.1600000000000015,0.15449843575918376,0.2695296684138597,14.587850054138682,6.276015790156368,6.260115872479172,0.0,0.2958444528007674,0.29106794823864,3.951666214414344,-0.025180713784284853,0.050858590583387805,0.0,437.0087083383599,437.5965851751706,437.2203754274226,438.9286913207628
2.2200000000000015,0.17280346971650504,0.2868055067589978,14.832015932785756,6.2740825232820505,6.262652156265421,0.0,0.31394791264478794,0.2845969259417749,4.186376197432974,-0.05253251387767899,0.013427008221100729,0.0,493.28975434889907,490.5183711672949,492.21833819719643,490.1894558352576
2.2800000000000016,0.1921131710399899,0.3036511921910864,15.088850068047714,6.270754317359968,6.263677216835299,0.0,0.32958698768374406,0.2765601857693907,4.374064505611559,-0.06210658653763166,0.0235454732843609,0.0,478.53412368285353,479.3036945378605,480.7281713855974,480.0002511625872
2.3400000000000016,0.21225587315534106,0.3199884053273783,15.352851181267056,6.267256230127877,6.264985894872389,0.0,0.34170166008313896,0.2676733422269941,4.4257760894518245,-0.05161199662184796,0.01809583363879163,0.0,439.17001531227737,438.7177353777949,440.031585709714,440.8971495539936
2.4000000000000017,0.23315785215774001,0.3356776004611583,15.62311895252316,6.265666077042969,6.266251135026383,0.0,0.35488790889405925,0.2550765463525737,4.58253569003722,0.0008092367389472936,0.0264835638032514,0.0,472.67542230518154,473.32140490643224,469.65074767756084,473.6989087795085
